name,description,shortDescription,sku,stock,category,subcategory,subsubcategory,status,featured,newArrival,todaysSpecial,delivery_type,brand,air_purifying,pet_friendly,seoTitle,seoDescription,seoKeywords,slug,mainImage,galleryImages,imagePersonalization,textPersonalization,features,badges,price,discounted_price,variants
Dry Fruits and Flowers (copy auto2522),Dry Fruits and Flowers description,Short for Dry Fruits and Flowers,dry-fruits-and-flowers-auto2522,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Flowers,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Flowers SEO Title,Dry Fruits and Flowers SEO Desc,Dry Fruits and Flowers keywords,dry-fruits-and-flowers-auto2522,dry-fruits-and-flowers.png,"[dry-fruits-and-flowers-g1.png,dry-fruits-and-flowers-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Flowers (copy auto2523),Dry Fruits and Flowers description,Short for Dry Fruits and Flowers,dry-fruits-and-flowers-auto2523,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Flowers,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Flowers SEO Title,Dry Fruits and Flowers SEO Desc,Dry Fruits and Flowers keywords,dry-fruits-and-flowers-auto2523,dry-fruits-and-flowers.png,"[dry-fruits-and-flowers-g1.png,dry-fruits-and-flowers-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Flowers (copy auto2524),Dry Fruits and Flowers description,Short for Dry Fruits and Flowers,dry-fruits-and-flowers-auto2524,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Flowers,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Flowers SEO Title,Dry Fruits and Flowers SEO Desc,Dry Fruits and Flowers keywords,dry-fruits-and-flowers-auto2524,dry-fruits-and-flowers.png,"[dry-fruits-and-flowers-g1.png,dry-fruits-and-flowers-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Flowers (copy auto2525),Dry Fruits and Flowers description,Short for Dry Fruits and Flowers,dry-fruits-and-flowers-auto2525,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Flowers,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Flowers SEO Title,Dry Fruits and Flowers SEO Desc,Dry Fruits and Flowers keywords,dry-fruits-and-flowers-auto2525,dry-fruits-and-flowers.png,"[dry-fruits-and-flowers-g1.png,dry-fruits-and-flowers-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Flowers (copy auto2526),Dry Fruits and Flowers description,Short for Dry Fruits and Flowers,dry-fruits-and-flowers-auto2526,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Flowers,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Flowers SEO Title,Dry Fruits and Flowers SEO Desc,Dry Fruits and Flowers keywords,dry-fruits-and-flowers-auto2526,dry-fruits-and-flowers.png,"[dry-fruits-and-flowers-g1.png,dry-fruits-and-flowers-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Chocolates,Dry Fruits and Chocolates description,Short for Dry Fruits and Chocolates,dry-fruits-and-chocolates-360,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Chocolates,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Chocolates SEO Title,Dry Fruits and Chocolates SEO Desc,Dry Fruits and Chocolates keywords,dry-fruits-and-chocolates,dry-fruits-and-chocolates.png,"[dry-fruits-and-chocolates-g1.png,dry-fruits-and-chocolates-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Chocolates (copy auto2527),Dry Fruits and Chocolates description,Short for Dry Fruits and Chocolates,dry-fruits-and-chocolates-auto2527,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Chocolates,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Chocolates SEO Title,Dry Fruits and Chocolates SEO Desc,Dry Fruits and Chocolates keywords,dry-fruits-and-chocolates-auto2527,dry-fruits-and-chocolates.png,"[dry-fruits-and-chocolates-g1.png,dry-fruits-and-chocolates-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Chocolates (copy auto2528),Dry Fruits and Chocolates description,Short for Dry Fruits and Chocolates,dry-fruits-and-chocolates-auto2528,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Chocolates,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Chocolates SEO Title,Dry Fruits and Chocolates SEO Desc,Dry Fruits and Chocolates keywords,dry-fruits-and-chocolates-auto2528,dry-fruits-and-chocolates.png,"[dry-fruits-and-chocolates-g1.png,dry-fruits-and-chocolates-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Chocolates (copy auto2529),Dry Fruits and Chocolates description,Short for Dry Fruits and Chocolates,dry-fruits-and-chocolates-auto2529,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Chocolates,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Chocolates SEO Title,Dry Fruits and Chocolates SEO Desc,Dry Fruits and Chocolates keywords,dry-fruits-and-chocolates-auto2529,dry-fruits-and-chocolates.png,"[dry-fruits-and-chocolates-g1.png,dry-fruits-and-chocolates-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Chocolates (copy auto2530),Dry Fruits and Chocolates description,Short for Dry Fruits and Chocolates,dry-fruits-and-chocolates-auto2530,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Chocolates,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Chocolates SEO Title,Dry Fruits and Chocolates SEO Desc,Dry Fruits and Chocolates keywords,dry-fruits-and-chocolates-auto2530,dry-fruits-and-chocolates.png,"[dry-fruits-and-chocolates-g1.png,dry-fruits-and-chocolates-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Chocolates (copy auto2531),Dry Fruits and Chocolates description,Short for Dry Fruits and Chocolates,dry-fruits-and-chocolates-auto2531,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Chocolates,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Chocolates SEO Title,Dry Fruits and Chocolates SEO Desc,Dry Fruits and Chocolates keywords,dry-fruits-and-chocolates-auto2531,dry-fruits-and-chocolates.png,"[dry-fruits-and-chocolates-g1.png,dry-fruits-and-chocolates-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Chocolates (copy auto2532),Dry Fruits and Chocolates description,Short for Dry Fruits and Chocolates,dry-fruits-and-chocolates-auto2532,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Chocolates,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Chocolates SEO Title,Dry Fruits and Chocolates SEO Desc,Dry Fruits and Chocolates keywords,dry-fruits-and-chocolates-auto2532,dry-fruits-and-chocolates.png,"[dry-fruits-and-chocolates-g1.png,dry-fruits-and-chocolates-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Dry Fruits and Chocolates (copy auto2533),Dry Fruits and Chocolates description,Short for Dry Fruits and Chocolates,dry-fruits-and-chocolates-auto2533,100,Dry Fruits,Dry Fruits COMBO,Dry Fruits and Chocolates,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Dry Fruits and Chocolates SEO Title,Dry Fruits and Chocolates SEO Desc,Dry Fruits and Chocolates keywords,dry-fruits-and-chocolates-auto2533,dry-fruits-and-chocolates.png,"[dry-fruits-and-chocolates-g1.png,dry-fruits-and-chocolates-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto71),Type 1 description,Short for Type 1,type-1-auto71,100,Cakes,Cakes BYTYPE,Fondant Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto71,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1) (copy auto72),Type 1 description,Short for Type 1,type-1-auto1-auto72,100,Cakes,Cakes BYTYPE,Fondant Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1-auto72,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto2) (copy auto73),Type 1 description,Short for Type 1,type-1-auto2-auto73,100,Cakes,Cakes BYTYPE,Fondant Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto2-auto73,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto3) (copy auto74),Type 1 description,Short for Type 1,type-1-auto3-auto74,100,Cakes,Cakes BYTYPE,Fondant Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto3-auto74,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto4) (copy auto75),Type 1 description,Short for Type 1,type-1-auto4-auto75,100,Cakes,Cakes BYTYPE,Fondant Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto4-auto75,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto5) (copy auto76),Type 1 description,Short for Type 1,type-1-auto5-auto76,100,Cakes,Cakes BYTYPE,Fondant Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto5-auto76,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto6) (copy auto77),Type 1 description,Short for Type 1,type-1-auto6-auto77,100,Cakes,Cakes BYTYPE,Fondant Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto6-auto77,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto7) (copy auto78),Type 1 description,Short for Type 1,type-1-auto7-auto78,100,Cakes,Cakes BYTYPE,Fondant Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto7-auto78,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto79),Type 1 description,Short for Type 1,type-1-auto79,100,Cakes,Cakes BYTYPE,Dry Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto79,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1) (copy auto80),Type 1 description,Short for Type 1,type-1-auto1-auto80,100,Cakes,Cakes BYTYPE,Dry Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1-auto80,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto2) (copy auto81),Type 1 description,Short for Type 1,type-1-auto2-auto81,100,Cakes,Cakes BYTYPE,Dry Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto2-auto81,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto3) (copy auto82),Type 1 description,Short for Type 1,type-1-auto3-auto82,100,Cakes,Cakes BYTYPE,Dry Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto3-auto82,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto4) (copy auto83),Type 1 description,Short for Type 1,type-1-auto4-auto83,100,Cakes,Cakes BYTYPE,Dry Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto4-auto83,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto5) (copy auto84),Type 1 description,Short for Type 1,type-1-auto5-auto84,100,Cakes,Cakes BYTYPE,Dry Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto5-auto84,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto6) (copy auto85),Type 1 description,Short for Type 1,type-1-auto6-auto85,100,Cakes,Cakes BYTYPE,Dry Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto6-auto85,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto7) (copy auto86),Type 1 description,Short for Type 1,type-1-auto7-auto86,100,Cakes,Cakes BYTYPE,Dry Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto7-auto86,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto87),Type 1 description,Short for Type 1,type-1-auto87,100,Cakes,Cakes BYTYPE,CupCakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto87,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1) (copy auto88),Type 1 description,Short for Type 1,type-1-auto1-auto88,100,Cakes,Cakes BYTYPE,CupCakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1-auto88,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto2) (copy auto89),Type 1 description,Short for Type 1,type-1-auto2-auto89,100,Cakes,Cakes BYTYPE,CupCakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto2-auto89,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto3) (copy auto90),Type 1 description,Short for Type 1,type-1-auto3-auto90,100,Cakes,Cakes BYTYPE,CupCakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto3-auto90,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto4) (copy auto91),Type 1 description,Short for Type 1,type-1-auto4-auto91,100,Cakes,Cakes BYTYPE,CupCakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto4-auto91,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto5) (copy auto92),Type 1 description,Short for Type 1,type-1-auto5-auto92,100,Cakes,Cakes BYTYPE,CupCakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto5-auto92,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto6) (copy auto93),Type 1 description,Short for Type 1,type-1-auto6-auto93,100,Cakes,Cakes BYTYPE,CupCakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto6-auto93,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto7) (copy auto94),Type 1 description,Short for Type 1,type-1-auto7-auto94,100,Cakes,Cakes BYTYPE,CupCakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto7-auto94,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto95),Type 1 description,Short for Type 1,type-1-auto95,100,Cakes,Cakes BYTYPE,Pastry,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto95,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1) (copy auto96),Type 1 description,Short for Type 1,type-1-auto1-auto96,100,Cakes,Cakes BYTYPE,Pastry,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1-auto96,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto2) (copy auto97),Type 1 description,Short for Type 1,type-1-auto2-auto97,100,Cakes,Cakes BYTYPE,Pastry,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto2-auto97,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto3) (copy auto98),Type 1 description,Short for Type 1,type-1-auto3-auto98,100,Cakes,Cakes BYTYPE,Pastry,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto3-auto98,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto4) (copy auto99),Type 1 description,Short for Type 1,type-1-auto4-auto99,100,Cakes,Cakes BYTYPE,Pastry,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto4-auto99,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto5) (copy auto100),Type 1 description,Short for Type 1,type-1-auto5-auto100,100,Cakes,Cakes BYTYPE,Pastry,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto5-auto100,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto6) (copy auto101),Type 1 description,Short for Type 1,type-1-auto6-auto101,100,Cakes,Cakes BYTYPE,Pastry,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto6-auto101,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto7) (copy auto102),Type 1 description,Short for Type 1,type-1-auto7-auto102,100,Cakes,Cakes BYTYPE,Pastry,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto7-auto102,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto103),Type 1 description,Short for Type 1,type-1-auto103,100,Cakes,Cakes BYTYPE,Jar Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto103,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Type 1 (copy auto1) (copy auto104),Type 1 description,Short for Type 1,type-1-auto1-auto104,100,Cakes,Cakes BYTYPE,Jar Cakes,TRUE,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Type 1 SEO Title,Type 1 SEO Desc,Type 1 keywords,type-auto1-auto104,type-1.png,"[type-1-g1.png,type-1-g2.png]",TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
